Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales
3227,CA-2015-108189,2015-02-10,05/10/2015,First Class,ES-14080,Erin Smith,Corporate,United States,Tempe,Arizona,85281.0,West,OFF-SU-10003567,Office Supplies,Supplies,Stiletto Hand Letter Openers,15.36
3228,CA-2015-108189,2015-02-10,05/10/2015,First Class,ES-14080,Erin Smith,Corporate,United States,Tempe,Arizona,85281.0,West,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,230.376
3229,CA-2015-108189,2015-02-10,05/10/2015,First Class,ES-14080,Erin Smith,Corporate,United States,Tempe,Arizona,85281.0,West,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,7.16
3230,CA-2015-154641,2015-11-08,16/08/2015,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,New York City,New York,10035.0,East,OFF-ST-10004459,Office Supplies,Storage,Tennsco Single-Tier Lockers,375.34
3257,CA-2016-155453,2016-09-08,14/08/2016,Standard Class,RA-19885,Ruben Ausman,Corporate,United States,Jacksonville,Florida,32216.0,South,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,4.608
3266,US-2015-126571,2015-11-10,15/10/2015,Standard Class,JF-15565,Jill Fjeld,Consumer,United States,Philadelphia,Pennsylvania,19120.0,East,OFF-ST-10003816,Office Supplies,Storage,Fellowes High-Stak Drawer Files,281.904
3267,US-2015-126571,2015-11-10,15/10/2015,Standard Class,JF-15565,Jill Fjeld,Consumer,United States,Philadelphia,Pennsylvania,19120.0,East,OFF-EN-10002230,Office Supplies,Envelopes,Airmail Envelopes,201.432
3273,CA-2016-146038,2016-09-02,16/02/2016,Standard Class,SJ-20215,Sarah Jordon,Consumer,United States,Los Angeles,California,90049.0,West,FUR-CH-10002774,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",203.92
3277,CA-2015-102988,2015-05-04,09/04/2015,Second Class,GM-14695,Greg Maxwell,Corporate,United States,Alexandria,Virginia,22304.0,South,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,22.96
3278,CA-2015-102988,2015-05-04,09/04/2015,Second Class,GM-14695,Greg Maxwell,Corporate,United States,Alexandria,Virginia,22304.0,South,TEC-PH-10001615,Technology,Phones,AT&T CL82213,28.99
3279,CA-2015-102988,2015-05-04,09/04/2015,Second Class,GM-14695,Greg Maxwell,Corporate,United States,Alexandria,Virginia,22304.0,South,OFF-PA-10003349,Office Supplies,Paper,Xerox 1957,12.96
3280,CA-2015-102988,2015-05-04,09/04/2015,Second Class,GM-14695,Greg Maxwell,Corporate,United States,Alexandria,Virginia,22304.0,South,OFF-AR-10000127,Office Supplies,Art,Newell 321,22.96
3281,CA-2015-102988,2015-05-04,09/04/2015,Second Class,GM-14695,Greg Maxwell,Corporate,United States,Alexandria,Virginia,22304.0,South,OFF-SU-10002881,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener,4164.05
3285,CA-2015-103702,2015-12-09,17/09/2015,Standard Class,AF-10885,Art Foster,Consumer,United States,Fairfield,Ohio,45014.0,East,OFF-BI-10002429,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",63.924
3310,CA-2016-144386,2016-05-11,11/11/2016,Standard Class,GT-14635,Grant Thornton,Corporate,United States,New York City,New York,10009.0,East,OFF-BI-10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",25.344
3318,CA-2016-165057,2016-11-09,15/09/2016,Standard Class,SC-20725,Steven Cartwright,Consumer,United States,Redlands,California,92374.0,West,OFF-AR-10004648,Office Supplies,Art,Boston 19500 Mighty Mite Electric Pencil Sharpener,181.35
3319,CA-2016-165057,2016-11-09,15/09/2016,Standard Class,SC-20725,Steven Cartwright,Consumer,United States,Redlands,California,92374.0,West,OFF-LA-10003190,Office Supplies,Labels,Avery 474,8.64
3325,CA-2015-165309,2015-11-11,15/11/2015,Standard Class,KD-16270,Karen Daniels,Consumer,United States,Houston,Texas,77095.0,Central,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,896.99
3326,CA-2015-165309,2015-11-11,15/11/2015,Standard Class,KD-16270,Karen Daniels,Consumer,United States,Houston,Texas,77095.0,Central,OFF-BI-10001267,Office Supplies,Binders,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",1.234
3327,CA-2015-165309,2015-11-11,15/11/2015,Standard Class,KD-16270,Karen Daniels,Consumer,United States,Houston,Texas,77095.0,Central,OFF-AR-10003582,Office Supplies,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",67.56
3328,CA-2015-165309,2015-11-11,15/11/2015,Standard Class,KD-16270,Karen Daniels,Consumer,United States,Houston,Texas,77095.0,Central,OFF-PA-10003724,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",21.72
3329,CA-2015-165309,2015-11-11,15/11/2015,Standard Class,KD-16270,Karen Daniels,Consumer,United States,Houston,Texas,77095.0,Central,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,262.336
3330,CA-2015-165309,2015-11-11,15/11/2015,Standard Class,KD-16270,Karen Daniels,Consumer,United States,Houston,Texas,77095.0,Central,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60,148.48
3331,CA-2015-165309,2015-11-11,15/11/2015,Standard Class,KD-16270,Karen Daniels,Consumer,United States,Houston,Texas,77095.0,Central,TEC-PH-10004959,Technology,Phones,Classic Ivory AntiqueÂ TelephoneÂ ZL1810,241.176
3361,US-2016-142020,2016-04-06,08/06/2016,Second Class,TC-21535,Tracy Collins,Home Office,United States,New York City,New York,10024.0,East,OFF-PA-10004569,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",30.44
3362,US-2016-142020,2016-04-06,08/06/2016,Second Class,TC-21535,Tracy Collins,Home Office,United States,New York City,New York,10024.0,East,FUR-FU-10000672,Furniture,Furnishings,"Executive Impressions 10"" Spectator Wall Clock",35.28
3367,CA-2015-165379,2015-09-07,15/07/2015,Standard Class,BM-11650,Brian Moss,Corporate,United States,Dallas,Texas,75217.0,Central,OFF-PA-10003072,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",10.368
3368,CA-2015-165379,2015-09-07,15/07/2015,Standard Class,BM-11650,Brian Moss,Corporate,United States,Dallas,Texas,75217.0,Central,OFF-PA-10002245,Office Supplies,Paper,Xerox 1895,14.352
3374,CA-2016-161718,2016-04-12,10/12/2016,Standard Class,SO-20335,Sean O'Donnell,Consumer,United States,Hempstead,New York,11550.0,East,FUR-FU-10002445,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",28.44
3375,CA-2016-161718,2016-04-12,10/12/2016,Standard Class,SO-20335,Sean O'Donnell,Consumer,United States,Hempstead,New York,11550.0,East,FUR-CH-10002372,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,364.41
3376,CA-2016-161718,2016-04-12,10/12/2016,Standard Class,SO-20335,Sean O'Donnell,Consumer,United States,Hempstead,New York,11550.0,East,TEC-PH-10000376,Technology,Phones,Square Credit Card Reader,39.96
3377,CA-2016-161718,2016-04-12,10/12/2016,Standard Class,SO-20335,Sean O'Donnell,Consumer,United States,Hempstead,New York,11550.0,East,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",361.764
3383,CA-2016-130659,2016-04-12,09/12/2016,Second Class,MS-17365,Maribeth Schnelling,Consumer,United States,New York City,New York,10035.0,East,OFF-EN-10004147,Office Supplies,Envelopes,Wausau Papers Astrobrights Colored Envelopes,17.94
3384,CA-2016-130659,2016-04-12,09/12/2016,Second Class,MS-17365,Maribeth Schnelling,Consumer,United States,New York City,New York,10035.0,East,FUR-CH-10003535,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",384.174
3385,CA-2016-130659,2016-04-12,09/12/2016,Second Class,MS-17365,Maribeth Schnelling,Consumer,United States,New York City,New York,10035.0,East,TEC-PH-10004586,Technology,Phones,Wilson SignalBoost 841262 DB PRO Amplifier Kit,1799.75
3392,CA-2015-166471,2015-09-08,13/08/2015,Standard Class,MG-17650,Matthew Grinstein,Home Office,United States,Seattle,Washington,98103.0,West,TEC-PH-10001530,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone,1091.168
3393,CA-2015-166471,2015-09-08,13/08/2015,Standard Class,MG-17650,Matthew Grinstein,Home Office,United States,Seattle,Washington,98103.0,West,TEC-PH-10000038,Technology,Phones,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,219.168
3403,CA-2016-129700,2016-04-05,05/05/2016,First Class,LA-16780,Laura Armstrong,Corporate,United States,Tinley Park,Illinois,60477.0,Central,FUR-FU-10001940,Furniture,Furnishings,Staple-based wall hangings,22.288
3420,CA-2016-150791,2016-06-09,13/09/2016,Standard Class,CC-12430,Chuck Clark,Home Office,United States,New York City,New York,10024.0,East,FUR-CH-10000665,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",271.764
3442,CA-2015-158337,2015-11-03,14/03/2015,Second Class,KA-16525,Kelly Andreada,Consumer,United States,New York City,New York,10024.0,East,OFF-PA-10002137,Office Supplies,Paper,"Southworth 100% RÃ©sumÃ© Paper, 24lb.",108.92
3446,CA-2016-131779,2016-12-06,17/06/2016,Standard Class,LE-16810,Laurel Elliston,Consumer,United States,Newark,Delaware,19711.0,East,OFF-ST-10001505,Office Supplies,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",29.9
3450,CA-2015-168592,2015-08-09,14/09/2015,Standard Class,DP-13390,Dennis Pardue,Home Office,United States,San Francisco,California,94110.0,West,OFF-AP-10004785,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",56.65
3451,CA-2015-168592,2015-08-09,14/09/2015,Standard Class,DP-13390,Dennis Pardue,Home Office,United States,San Francisco,California,94110.0,West,OFF-ST-10002406,Office Supplies,Storage,Pizazz Global Quick File,14.97
3452,CA-2015-168592,2015-08-09,14/09/2015,Standard Class,DP-13390,Dennis Pardue,Home Office,United States,San Francisco,California,94110.0,West,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,4.02
3454,CA-2016-153325,2016-01-03,02/03/2016,Second Class,ST-20530,Shui Tom,Consumer,United States,Macon,Georgia,31204.0,South,OFF-BI-10004236,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",58.72
3455,CA-2016-153626,2016-09-07,14/07/2016,Standard Class,EB-13870,Emily Burns,Consumer,United States,Nashville,Tennessee,37211.0,South,OFF-AR-10000657,Office Supplies,Art,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",5.16
3466,US-2016-147242,2016-10-09,14/09/2016,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Revere,Massachusetts,2151.0,East,OFF-AP-10003842,Office Supplies,Appliances,Euro-Pro Shark Turbo Vacuum,61.96
3467,US-2016-147242,2016-10-09,14/09/2016,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Revere,Massachusetts,2151.0,East,FUR-BO-10004695,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,361.96
3468,US-2016-147242,2016-10-09,14/09/2016,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Revere,Massachusetts,2151.0,East,OFF-PA-10003039,Office Supplies,Paper,Xerox 1960,278.82
3470,CA-2016-100888,2016-06-04,10/04/2016,Standard Class,MH-17455,Mark Hamilton,Consumer,United States,Jacksonville,North Carolina,28540.0,South,OFF-PA-10001019,Office Supplies,Paper,Xerox 1884,47.952
3482,CA-2015-124023,2015-07-04,10/04/2015,First Class,PJ-19015,Pauline Johnson,Consumer,United States,Mobile,Alabama,36608.0,South,FUR-FU-10004415,Furniture,Furnishings,"Stacking Tray, Side-Loading, Legal, Smoke",8.96
3489,CA-2016-157322,2016-02-07,06/07/2016,Standard Class,RH-19600,Rob Haberlin,Consumer,United States,Carol Stream,Illinois,60188.0,Central,FUR-CH-10004086,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,408.422
3490,CA-2016-157322,2016-02-07,06/07/2016,Standard Class,RH-19600,Rob Haberlin,Consumer,United States,Carol Stream,Illinois,60188.0,Central,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",382.116
3491,CA-2016-157322,2016-02-07,06/07/2016,Standard Class,RH-19600,Rob Haberlin,Consumer,United States,Carol Stream,Illinois,60188.0,Central,OFF-ST-10004507,Office Supplies,Storage,Advantus Rolling Storage Box,68.6
3492,CA-2016-157322,2016-02-07,06/07/2016,Standard Class,RH-19600,Rob Haberlin,Consumer,United States,Carol Stream,Illinois,60188.0,Central,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,435.504
3493,CA-2016-157322,2016-02-07,06/07/2016,Standard Class,RH-19600,Rob Haberlin,Consumer,United States,Carol Stream,Illinois,60188.0,Central,OFF-PA-10000659,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6â x 11â",11.168
3521,CA-2016-168767,2016-10-04,15/04/2016,Standard Class,DM-12955,Dario Medina,Corporate,United States,Sacramento,California,95823.0,West,OFF-BI-10000773,Office Supplies,Binders,Insertable Tab Post Binder Dividers,12.832
3538,CA-2015-158771,2015-09-05,09/05/2015,Same Day,SB-20290,Sean Braxton,Corporate,United States,Henderson,Kentucky,42420.0,South,OFF-ST-10000107,Office Supplies,Storage,Fellowes Super Stor/Drawer,83.25
3539,CA-2015-158771,2015-09-05,09/05/2015,Same Day,SB-20290,Sean Braxton,Corporate,United States,Henderson,Kentucky,42420.0,South,OFF-LA-10001641,Office Supplies,Labels,Avery 518,9.45
3540,CA-2015-158771,2015-09-05,09/05/2015,Same Day,SB-20290,Sean Braxton,Corporate,United States,Henderson,Kentucky,42420.0,South,OFF-LA-10003121,Office Supplies,Labels,Avery 506,20.65
3541,CA-2015-158771,2015-09-05,09/05/2015,Same Day,SB-20290,Sean Braxton,Corporate,United States,Henderson,Kentucky,42420.0,South,OFF-PA-10002689,Office Supplies,Paper,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),45.36
3583,CA-2016-121650,2016-10-12,16/12/2016,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,Jackson,Michigan,49201.0,Central,OFF-AR-10001149,Office Supplies,Art,"Avery Hi-Liter Comfort Grip Fluorescent Highlighter, Yellow Ink",3.9
3584,CA-2016-121650,2016-10-12,16/12/2016,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,Jackson,Michigan,49201.0,Central,FUR-TA-10003569,Furniture,Tables,Bretford CR8500 Series Meeting Room Furniture,801.96
3585,CA-2016-121650,2016-10-12,16/12/2016,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,Jackson,Michigan,49201.0,Central,FUR-CH-10004289,Furniture,Chairs,Global Super Steno Chair,191.96
3586,CA-2016-121650,2016-10-12,16/12/2016,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,Jackson,Michigan,49201.0,Central,OFF-LA-10001045,Office Supplies,Labels,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,2.61
3597,CA-2015-102869,2015-09-09,14/09/2015,Second Class,LC-17140,Logan Currie,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,OFF-PA-10000788,Office Supplies,Paper,Xerox 210,15.552
3598,CA-2015-102869,2015-09-09,14/09/2015,Second Class,LC-17140,Logan Currie,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,TEC-AC-10002134,Technology,Accessories,Rosewill 107 Normal Keys USB Wired Standard Keyboard,64.704
3599,CA-2015-102869,2015-09-09,14/09/2015,Second Class,LC-17140,Logan Currie,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,FUR-FU-10002456,Furniture,Furnishings,"Master Caster Door Stop, Large Neon Orange",17.472
3600,CA-2015-102869,2015-09-09,14/09/2015,Second Class,LC-17140,Logan Currie,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,TEC-PH-10002549,Technology,Phones,Polycom SoundPoint IP 450 VoIP phone,135.516
3613,CA-2016-110093,2016-03-12,08/12/2016,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-PA-10000174,Office Supplies,Paper,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",16.448
3614,CA-2016-110093,2016-03-12,08/12/2016,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Philadelphia,Pennsylvania,19134.0,East,TEC-AC-10000171,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",36.784
3629,CA-2015-169726,2015-09-08,13/08/2015,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Seattle,Washington,98103.0,West,OFF-BI-10004600,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,2060.744
3658,CA-2016-128083,2016-12-03,17/03/2016,Standard Class,EB-13750,Edward Becker,Corporate,United States,Plantation,Florida,33317.0,South,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,8.688
3659,CA-2016-128083,2016-12-03,17/03/2016,Standard Class,EB-13750,Edward Becker,Corporate,United States,Plantation,Florida,33317.0,South,FUR-FU-10003194,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",30.88
3660,CA-2016-128083,2016-12-03,17/03/2016,Standard Class,EB-13750,Edward Becker,Corporate,United States,Plantation,Florida,33317.0,South,FUR-FU-10001731,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,6.408
3665,CA-2015-129364,2015-08-12,13/12/2015,Standard Class,TB-21250,Tim Brockman,Consumer,United States,Salem,Oregon,97301.0,West,OFF-LA-10001569,Office Supplies,Labels,Avery 499,27.888
3666,CA-2015-129364,2015-08-12,13/12/2015,Standard Class,TB-21250,Tim Brockman,Consumer,United States,Salem,Oregon,97301.0,West,OFF-BI-10001132,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",6.456
3667,CA-2015-129364,2015-08-12,13/12/2015,Standard Class,TB-21250,Tim Brockman,Consumer,United States,Salem,Oregon,97301.0,West,TEC-PH-10003095,Technology,Phones,Samsung HM1900 Bluetooth Headset,52.68
3668,CA-2015-129364,2015-08-12,13/12/2015,Standard Class,TB-21250,Tim Brockman,Consumer,United States,Salem,Oregon,97301.0,West,OFF-SU-10000432,Office Supplies,Supplies,Acco Side-Punched Conventional Columnar Pads,13.88
3669,CA-2015-129364,2015-08-12,13/12/2015,Standard Class,TB-21250,Tim Brockman,Consumer,United States,Salem,Oregon,97301.0,West,TEC-AC-10004227,Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,103.92
3670,CA-2015-129364,2015-08-12,13/12/2015,Standard Class,TB-21250,Tim Brockman,Consumer,United States,Salem,Oregon,97301.0,West,OFF-LA-10004409,Office Supplies,Labels,Avery 492,11.52
3671,CA-2015-129364,2015-08-12,13/12/2015,Standard Class,TB-21250,Tim Brockman,Consumer,United States,Salem,Oregon,97301.0,West,OFF-PA-10001569,Office Supplies,Paper,Xerox 232,10.368
3672,CA-2015-129364,2015-08-12,13/12/2015,Standard Class,TB-21250,Tim Brockman,Consumer,United States,Salem,Oregon,97301.0,West,OFF-ST-10001031,Office Supplies,Storage,Adjustable Personal File Tote,39.072
3677,CA-2016-156440,2016-05-12,09/12/2016,Standard Class,MH-17620,Matt Hagelstein,Corporate,United States,San Diego,California,92105.0,West,FUR-FU-10004090,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock",44.46
3678,CA-2016-132626,2016-09-07,14/07/2016,Standard Class,BT-11680,Brian Thompson,Consumer,United States,Clinton,Maryland,20735.0,East,OFF-FA-10002763,Office Supplies,Fasteners,Advantus Map Pennant Flags and Round Head Tacks,15.8
3679,CA-2016-132626,2016-09-07,14/07/2016,Standard Class,BT-11680,Brian Thompson,Consumer,United States,Clinton,Maryland,20735.0,East,TEC-MA-10002428,Technology,Machines,Fellowes Powershred HS-440 4-Sheet High Security Shredder,464.97
3680,CA-2016-132626,2016-09-07,14/07/2016,Standard Class,BT-11680,Brian Thompson,Consumer,United States,Clinton,Maryland,20735.0,East,FUR-FU-10002918,Furniture,Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,181.96
